Node	ModuleColor	GeneSymbol	GeneName
14548	brown	Mrps33	mitochondrial ribosomal protein S33
69923	brown	Agk	acylglycerol kinase
243780	brown	Dennd11	DENN domain containing 11
381760	turquoise	Ssbp1	single-stranded DNA binding protein 1
232714	blue	Mgam	maltase-glucoamylase
100125262	blue	Trbc1	T cell receptor beta, constant region 1
100125263	blue	Trbc2	T cell receptor beta, constant 2
23925	turquoise	Kel	Kell blood group
76263	turquoise	Gstk1	glutathione S-transferase kappa 1
12366	blue	Casp2	caspase 2
22793	yellow	Zyx	zyxin
13835	blue	Epha1	Eph receptor A1
232748	brown	Tcaf2	TRPM8 channel-associated factor 2
77574	grey	Tcaf1	TRPM8 channel-associated factor 1
54324	turquoise	Arhgef5	Rho guanine nucleotide exchange factor 5
29807	turquoise	Tpk1	thiamine pyrophosphokinase
26965	turquoise	Cul1	cullin 1
14056	turquoise	Ezh2	enhancer of zeste 2 polycomb repressive complex 2 subunit
12304	blue	Pdia4	protein disulfide isomerase associated 4
272347	brown	Zfp398	zinc finger protein 398
101095	brown	Zfp282	zinc finger protein 282
232784	brown	Zfp212	Zinc finger protein 212
101197	brown	Zfp956	zinc finger protein 956
72306	black	Zfp777	zinc finger protein 777
69228	turquoise	Zfp746	zinc finger protein 746
77827	pink	Krba1	KRAB-A domain containing 1
68910	turquoise	Zfp467	zinc finger protein 467
243369	brown	Sspo	SCO-spondin
58894	green	Zfp862-ps	zinc finger protein 862, pseudogene
76252	turquoise	Atp6v0e2	ATPase, H+ transporting, lysosomal V0 subunit E2
243371	green	Lrrc61	leucine rich repeat containing 61
71660	turquoise	Rarres2	retinoic acid receptor responder (tazarotene induced) 2
58887	blue	Repin1	replication initiator 1
243372	pink	Zfp775	zinc finger protein 775
243374	blue	Gimap8	GTPase, IMAP family member 8
317758	blue	Gimap9	GTPase, IMAP family member 9
107526	blue	Gimap4	GTPase, IMAP family member 4
231931	turquoise	Gimap6	GTPase, IMAP family member 6
231932	blue	Gimap7	GTPase, IMAP family member 7
100041450	blue	Gimap1os	GTPase, IMAP family member 1, opposite strand
16205	blue	Gimap1	GTPase, IMAP family member 1
317757	blue	Gimap5	GTPase, IMAP family member 5
83408	blue	Gimap3	GTPase, IMAP family member 3
65963	turquoise	Tmem176b	transmembrane protein 176B
66058	turquoise	Tmem176a	transmembrane protein 176A
75593	brown	Malsu1	mitochondrial assembly of ribosomal large subunit 1
140488	yellow	Igf2bp3	insulin-like growth factor 2 mRNA binding protein 3
101214	turquoise	Tra2a	transformer 2 alpha
57895	yellow	Ccdc126	coiled-coil domain containing 126
56524	turquoise	Pals2	protein associated with LIN7 2, MAGUK family member
54722	brown	Gsdme	gasdermin E
71720	black	Osbpl3	oxysterol binding protein-like 3
13063	brown	Cycs	cytochrome c, somatic
53379	turquoise	Hnrnpa2b1	heterogeneous nuclear ribonucleoprotein A2/B1
12417	turquoise	Cbx3	chromobox 3
71982	red	Snx10	sorting nexin 10
54353	yellow	Skap2	src family associated phosphoprotein 2
58875	blue	Hibadh	3-hydroxyisobutyrate dehydrogenase
52440	turquoise	Tax1bp1	Tax1 (human T cell leukemia virus type I) binding protein 1
231986	brown	Jazf1	JAZF zinc finger 1
69993	turquoise	Chn2	chimerin 2
231997	turquoise	Fkbp14	FK506 binding protein 14
231999	turquoise	Plekha8	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8
68235	green	Mturn	maturin, neural progenitor differentiation regulator homolog (Xenopus)
387524	turquoise	Znrf2	zinc and ring finger 2
107607	yellow	Nod1	nucleotide-binding oligomerization domain containing 1
110175	turquoise	Ggct	gamma-glutamyl cyclotransferase
353172	brown	Gars	glycyl-tRNA synthetase
330323	brown	Mindy4	MINDY lysine 48 deubiquitinase 4
11826	turquoise	Aqp1	aquaporin 1
66373	turquoise	Lsm5	LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated
78937	brown	Avl9	AVL9 cell migration associated
210973	green	Kbtbd2	kelch repeat and BTB (POZ) domain containing 2
27055	blue	Fkbp9	FK506 binding protein 9
107569	turquoise	Nt5c3	5'-nucleotidase, cytosolic III
243382	turquoise	Ppm1k	protein phosphatase 1K (PP2C domain containing)
67138	yellow	Herc6	hect domain and RLD 6
66459	blue	Pyurf	Pigy upstream reading frame
71835	brown	Lancl2	LanC (bacterial lantibiotic synthetase component C)-like 2
232023	turquoise	Vopp1	vesicular, overexpressed in cancer, prosurvival protein 1
26357	black	Abcg2	ATP binding cassette subfamily G member 2 (Junior blood group)
73998	blue	Herc3	hect domain and RLD 3
58909	blue	Fam13a	family with sequence similarity 13, member A
68140	turquoise	Tigd2	tigger transposable element derived 2
243385	blue	Gprin3	GPRIN family member 3
20617	turquoise	Snca	synuclein, alpha
13990	turquoise	Smarcad1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1
54486	blue	Hpgds	hematopoietic prostaglandin D synthase
56150	turquoise	Mad2l1	MAD2 mitotic arrest deficient-like 1
100042008	blue	Gm9794	predicted pseudogene 9794
14701	red	Gng12	guanine nucleotide binding protein (G protein), gamma 12
13197	turquoise	Gadd45a	growth arrest and DNA-damage-inducible 45 alpha
66870	turquoise	Serbp1	serpine1 mRNA binding protein 1
16162	blue	Il12rb2	interleukin 12 receptor, beta 2
692187	blue	Igkv2-137	immunoglobulin kappa chain variable 2-137
243420	turquoise	Igkv1-135	immunoglobulin kappa variable 1-135
16098	turquoise	Igkv1-117	immunoglobulin kappa variable 1-117
381777	blue	Igkv1-110	immunoglobulin kappa variable 1-110
692165	turquoise	Igkv10-96	immunoglobulin kappa variable 10-96
692161	turquoise	Igkv19-93	immunoglobulin kappa chain variable 19-93
667683	turquoise	Igkv4-59	immunoglobulin kappa variable 4-59
384419	turquoise	Igkv8-30	immunoglobulin kappa chain variable 8-30
637227	turquoise	Igkv6-23	immunoglobulin kappa variable 6-23
667865	turquoise	Igkv6-17	immunoglobulin kappa variable 6-17
108022	turquoise	Igkv6-15	immunoglobulin kappa variable 6-15
667914	turquoise	Igkv3-12	immunoglobulin kappa variable 3-12
626347	turquoise	Igkv3-4	immunoglobulin kappa variable 3-4
16071	blue	Igkc	immunoglobulin kappa constant
19895	turquoise	Rpia	ribose 5-phosphate isomerase A
13666	yellow	Eif2ak3	eukaryotic translation initiation factor 2 alpha kinase 3
619547	turquoise	Rpl34-ps1	ribosomal protein L34, pseudogene 1
232078	blue	Thnsl2	threonine synthase-like 2 (bacterial)
14080	turquoise	Fabp1	fatty acid binding protein 1, liver
12180	turquoise	Smyd1	SET and MYND domain containing 1
57896	blue	Krcc1	lysine-rich coiled-coil 1
12526	blue	Cd8b1	CD8 subunit beta 1
12525	blue	Cd8a	CD8 subunit alpha
68477	turquoise	Rmnd5a	required for meiotic nuclear division 5 homolog A
22644	turquoise	Rnf103	ring finger protein 103
66700	turquoise	Chmp3	charged multivesicular body protein 3
104263	blue	Kdm3a	lysine (K)-specific demethylase 3A
52250	black	Reep1	receptor accessory protein 1
66223	turquoise	Mrpl35	mitochondrial ribosomal protein L35
76614	turquoise	Immt	inner membrane protein, mitochondrial
69956	blue	Ptcd3	pentatricopeptide repeat domain 3
20019	green	Polr1a	polymerase (RNA) I polypeptide A
20454	blue	St3gal5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5
71093	turquoise	Atoh8	atonal bHLH transcription factor 8
28035	turquoise	Usp39	ubiquitin specific peptidase 39
68364	blue	0610030E20Rik	RIKEN cDNA 0610030E20 gene
232086	turquoise	Tmem150a	transmembrane protein 150A
66510	turquoise	Rnf181	ring finger protein 181
53620	turquoise	Vamp5	vesicle-associated membrane protein 5
22320	blue	Vamp8	vesicle-associated membrane protein 8
56316	turquoise	Ggcx	gamma-glutamyl carboxylase
232087	blue	Mat2a	methionine adenosyltransferase 2A
78108	brown	Particl	promoter of Mat2a antisense radiation induced circulating long non-coding RNA
12332	blue	Capg	capping actin protein, gelsolin like
232089	blue	Elmod3	ELMO/CED-12 domain containing 3
67442	turquoise	Retsat	retinol saturase (all trans retinol 13,14 reductase)
22134	turquoise	Tgoln1	trans-golgi network protein
21415	brown	Tcf7l1	transcription factor 7 like 1 (T cell specific, HMG box)
74287	turquoise	Kcmf1	potassium channel modulatory factor 1
19240	blue	Tmsb10	thymosin beta 10
56451	turquoise	Suclg1	succinate-CoA ligase, GDP-forming, alpha subunit
330361	turquoise	Gcfc2	GC-rich sequence DNA binding factor 2
56284	brown	Mrpl19	mitochondrial ribosomal protein L19
232146	turquoise	Eva1a	eva-1 homolog A, regulator of programmed cell death
66979	turquoise	Pole4	polymerase (DNA-directed), epsilon 4 (p12 subunit)
15277	yellow	Hk2	hexokinase 2
13448	blue	Dok1	docking protein 1
16950	brown	Loxl3	lysyl oxidase-like 3
64704	turquoise	Htra2	HtrA serine peptidase 2
11993	turquoise	Aup1	ancient ubiquitous protein 1
93838	blue	Dqx1	DEAQ RNA-dependent ATPase
69837	blue	Pcgf1	polycomb group ring finger 1
243510	blue	Ccdc142	coiled-coil domain containing 142
68499	turquoise	Mrpl53	mitochondrial ribosomal protein L53
57377	blue	Mogs	mannosyl-oligosaccharide glucosidase
22377	blue	Wbp1	WW domain binding protein 1
70020	blue	Ino80b	INO80 complex subunit B
20166	turquoise	Rtkn	rhotekin
13191	turquoise	Dctn1	dynactin 1
17768	turquoise	Mthfd2	methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase
232157	blue	Mob1a	MOB kinase activator 1A
78653	yellow	Bola3	bolA family member 3
194388	blue	Tet3	tet methylcytosine dioxygenase 3
27369	blue	Dguok	deoxyguanosine kinase
70527	turquoise	Stambp	STAM binding protein
51811	turquoise	Clec4f	C-type lectin domain family 4, member f
246278	green	Cd207	CD207 antigen
21766	blue	Tex261	testis expressed gene 261
56174	red	Nagk	N-acetylglucosamine kinase
232164	turquoise	Paip2b	poly(A) binding protein interacting protein 2B
18139	blue	Zfp638	zinc finger protein 638
26903	yellow	Dysf	dysferlin
232174	blue	Cyp26b1	cytochrome P450, family 26, subfamily b, polypeptide 1
75914	turquoise	Exoc6b	exocyst complex component 6B
20751	turquoise	Spr	sepiapterin reductase
94282	turquoise	Sfxn5	sideroflexin 5
52055	blue	Rab11fip5	RAB11 family interacting protein 5 (class I)
232187	brown	Smyd5	SET and MYND domain containing 5
73327	red	Pradc1	protease-associated domain containing 1
12468	turquoise	Cct7	chaperonin containing TCP1 subunit 7
236266	turquoise	Alms1	ALMS1, centrosome and basal body associated
100043508	green	Ptges3-ps	prostaglandin E synthase 3, pseudogene
93673	turquoise	Nat8f2	N-acetyltransferase 8 (GCN5-related) family member 2
75541	turquoise	Nat8f4	N-acetyltransferase 8 (GCN5-related) family member 4
66116	turquoise	Nat8f1	N-acetyltransferase 8 (GCN5-related) family member 1
69786	turquoise	Tprkb	Tp53rk binding protein
72102	red	Dusp11	dual specificity phosphatase 11 (RNA/RNP complex 1-interacting)
21802	blue	Tgfa	transforming growth factor alpha
66488	turquoise	Fam136a	family with sequence similarity 136, member A
68011	turquoise	Snrpg	small nuclear ribonucleoprotein polypeptide G
66881	turquoise	Pcyox1	prenylcysteine oxidase 1
21841	blue	Tia1	cytotoxic granule-associated RNA binding protein 1
232196	brown	C87436	expressed sequence C87436
381792	turquoise	2310040G24Rik	RIKEN cDNA 2310040G24 gene
23983	grey	Pcbp1	poly(rC) binding protein 1
72012	blue	1600020E01Rik	RIKEN cDNA 1600020E01 gene
17119	turquoise	Mxd1	MAX dimerization protein 1
66618	green	Snrnp27	small nuclear ribonucleoprotein 27 (U4/U6.U5)
23885	turquoise	Gmcl1	germ cell-less, spermatogenesis associated 1
11746	red	Anxa4	annexin A4
67170	brown	2610306M01Rik	RIKEN cDNA 2610306M01 gene
269774	turquoise	Aak1	AP2 associated kinase 1
56748	blue	Nfu1	NFU1 iron-sulfur cluster scaffold
14583	yellow	Gfpt1	glutamine fructose-6-phosphate transaminase 1
69538	blue	Antxr1	anthrax toxin receptor 1
232201	blue	Arhgap25	Rho GTPase activating protein 25
72103	blue	Aplf	aprataxin and PNKP like factor
58229	brown	Efcc1	EF hand and coiled-coil domain containing 1
69834	turquoise	Rab43	RAB43, member RAS oncogene family
57905	green	Isy1	ISY1 splicing factor homolog
12785	yellow	Cnbp	cellular nucleic acid binding protein
54161	turquoise	Copg1	coatomer protein complex, subunit gamma 1
232210	turquoise	Hmces	5-hydroxymethylcytosine (hmC) binding, ES cell specific
19349	turquoise	Rab7	RAB7, member RAS oncogene family
103963	blue	Rpn1	ribophorin I
14461	blue	Gata2	GATA binding protein 2
65967	turquoise	Eefsec	eukaryotic elongation factor, selenocysteine-tRNA-specific
56505	turquoise	Ruvbl1	RuvB-like AAA ATPase 1
53421	blue	Sec61a1	SEC61 translocon subunit alpha 1
23945	blue	Mgll	monoglyceride lipase
80283	green	Abtb1	ankyrin repeat and BTB domain containing 1
17216	turquoise	Mcm2	minichromosome maintenance complex component 2
24100	blue	Tpra1	transmembrane protein, adipocyte asscociated 1
18844	yellow	Plxna1	plexin A1
66098	brown	Chchd6	coiled-coil-helix-coiled-coil-helix domain containing 6
232223	brown	Txnrd3	thioredoxin reductase 3
243537	turquoise	Uroc1	urocanase domain containing 1
80292	pink	Zxdc	ZXD family zinc finger C
66277	turquoise	Klf15	Kruppel-like transcription factor 15
107747	turquoise	Aldh1l1	aldehyde dehydrogenase 1 family, member L1
71699	pink	Slc41a3	solute carrier family 41, member 3
232227	turquoise	Iqsec1	IQ motif and Sec7 domain 1
54563	turquoise	Nup210	nucleoporin 210
232232	turquoise	Hdac11	histone deacetylase 11
14115	blue	Fbln2	fibulin 2
72170	black	Chchd4	coiled-coil-helix-coiled-coil-helix domain containing 4
74122	blue	Tmem43	transmembrane protein 43
22591	turquoise	Xpc	xeroderma pigmentosum, complementation group C
67678	turquoise	Lsm3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated
21366	turquoise	Slc6a6	solute carrier family 6 (neurotransmitter transporter, taurine), member 6
232236	green	Ccdc174	coiled-coil domain containing 174
232237	yellow	Fgd5	FYVE, RhoGEF and PH domain containing 5
22026	green	Nr2c2	nuclear receptor subfamily 2, group C, member 2
64658	green	Mrps25	mitochondrial ribosomal protein S25
78287	brown	Rbsn	rabenosyn, RAB effector
243548	brown	Prickle2	prickle planar cell polarity protein 2
101401	black	Adamts9	ADAM metallopeptidase with thrombospondin type 1 motif 9
14924	turquoise	Magi1	membrane associated guanylate kinase, WW and PDZ domain containing 1
67582	brown	Slc25a26	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 26
16206	turquoise	Lrig1	leucine-rich repeats and immunoglobulin-like domains 1
243574	turquoise	Kbtbd8	kelch repeat and BTB (POZ) domain containing 8
20917	turquoise	Suclg2	succinate-Coenzyme A ligase, GDP-forming, beta subunit
101351	brown	Eogt	EGF domain specific O-linked N-acetylglucosamine transferase
232286	brown	Tmf1	TATA element modulatory factor 1
22200	turquoise	Uba3	ubiquitin-like modifier activating enzyme 3
65106	yellow	Arl6ip5	ADP-ribosylation factor-like 6 interacting protein 5
232288	blue	Frmd4b	FERM domain containing 4B
17342	yellow	Mitf	melanogenesis associated transcription factor
108655	red	Foxp1	forkhead box P1
66892	yellow	Eif4e3	eukaryotic translation initiation factor 4E member 3
56353	brown	Rybp	RING1 and YY1 binding protein
72171	brown	Shq1	SHQ1 homolog (S. cerevisiae)
232314	turquoise	Ppp4r2	protein phosphatase 4, regulatory subunit 2
55983	red	Pdzrn3	PDZ domain containing RING finger 3
70047	turquoise	Trnt1	tRNA nucleotidyl transferase, CCA-adding, 1
58799	blue	Crbn	cereblon
74729	brown	Setmar	SET domain without mariner transposase fusion
58911	blue	Sumf1	sulfatase modifying factor 1
100043718	brown	Rpl36-ps12	ribosomal protein L36, pseudogene 12
16438	turquoise	Itpr1	inositol 1,4,5-trisphosphate receptor 1
20893	turquoise	Bhlhe40	basic helix-loop-helix family, member e40
67166	blue	Arl8b	ADP-ribosylation factor-like 8B
192193	red	Edem1	ER degradation enhancer, mannosidase alpha-like 1
58186	turquoise	Rad18	RAD18 E3 ubiquitin protein ligase
259302	blue	Srgap3	SLIT-ROBO Rho GTPase activating protein 3
14911	turquoise	Thumpd3	THUMP domain containing 3
14910	blue	Gt(ROSA)26Sor	gene trap ROSA 26, Philippe Soriano
72895	blue	Setd5	SET domain containing 5
97287	brown	Mtmr14	myotubularin related protein 14
78783	blue	Brpf1	bromodomain and PHD finger containing, 1
18294	brown	Ogg1	8-oxoguanine DNA-glycosylase 1
52163	blue	Camk1	calcium/calmodulin-dependent protein kinase I
101206	brown	Tada3	transcriptional adaptor 3
68089	blue	Arpc4	actin related protein 2/3 complex, subunit 4
101100	turquoise	Ttll3	tubulin tyrosine ligase-like family, member 3
101122	turquoise	Rpusd3	RNA pseudouridylate synthase domain containing 3
67767	blue	Jagn1	jagunal homolog 1
171095	turquoise	Il17rc	interleukin 17 receptor C
171508	turquoise	Creld1	cysteine-rich with EGF-like domains 1
66087	turquoise	Emc3	ER membrane protein complex subunit 3
211651	turquoise	Fancd2	Fanconi anemia, complementation group D2
101314	turquoise	Brk1	BRICK1, SCAR/WAVE actin-nucleating complex subunit
22346	turquoise	Vhl	von Hippel-Lindau tumor suppressor
108960	turquoise	Irak2	interleukin-1 receptor-associated kinase 2
381801	blue	Tatdn2	TatD DNase domain containing 2
110379	brown	Sec13	SEC13 homolog, nuclear pore and COPII coat complex component
74244	turquoise	Atg7	autophagy related 7
232334	brown	Vgll4	vestigial like family member 4
68971	turquoise	Tamm41	TAM41 mitochondrial translocator assembly and maintenance homolog
19016	brown	Pparg	peroxisome proliferator activated receptor gamma
381802	turquoise	Tsen2	tRNA splicing endonuclease subunit 2
67027	brown	Mkrn2	makorin, ring finger protein, 2
110157	blue	Raf1	v-raf-leukemia viral oncogene 1
67088	blue	Cand2	cullin associated and neddylation dissociated 2 (putative)
19951	turquoise	Rpl32	ribosomal protein L32
17193	blue	Mbd4	methyl-CpG binding domain protein 4
81896	green	Ift122	intraflagellar transport 122
67784	blue	Plxnd1	plexin D1
330401	turquoise	Tmcc1	transmembrane and coiled coil domains 1
666634	blue	Gm8203	H2A histone family, member Z pseudogene
28006	turquoise	Washc2	WASH complex subunit 2
67492	blue	Zfand4	zinc finger, AN1-type domain 4
71779	brown	Marchf8	membrane associated ring-CH-type finger 8
67255	turquoise	Zfp422	zinc finger protein 422
213391	yellow	Rassf4	Ras association (RalGDS/AF-6) domain family member 4
213393	turquoise	Depp1	DEPP1 autophagy regulator
20315	turquoise	Cxcl12	C-X-C motif chemokine ligand 12
232337	turquoise	Zfp637	zinc finger protein 637
98758	turquoise	Hnrnpf	heterogeneous nuclear ribonucleoprotein F
78752	turquoise	Csgalnact2	chondroitin sulfate N-acetylgalactosaminyltransferase 2
213895	green	Bms1	BMS1, ribosome biogenesis factor
72720	brown	Zfp248	zinc finger protein 248
22750	green	Zfp9	zinc finger protein 9
232339	turquoise	Ankrd26	ankyrin repeat domain 26
319618	black	Dcp1b	decapping mRNA 1B
68465	blue	Adipor2	adiponectin receptor 2
22419	turquoise	Wnt5b	wingless-type MMTV integration site family, member 5B
101358	turquoise	Fbxl14	F-box and leucine-rich repeat protein 14
111173	turquoise	Erc1	ELKS/RAB6-interacting/CAST family member 1
19365	blue	Rad52	RAD52 homolog, DNA repair protein
232341	turquoise	Wnk1	WNK lysine deficient protein kinase 1
67200	turquoise	Ccdc77	coiled-coil domain containing 77
214899	brown	Kdm5a	lysine demethylase 5A
16172	turquoise	Il17ra	interleukin 17 receptor A
214932	brown	Hdhd5	haloacid dehalogenase like hydrolase domain containing 5
330409	blue	Cecr2	CECR2, histone acetyl-lysine reader
11973	turquoise	Atp6v1e1	ATPase, H+ transporting, lysosomal V1 subunit E1
94044	brown	Bcl2l13	BCL2 like 13
12122	blue	Bid	BH3 interacting domain death agonist
194401	brown	Mical3	microtubule associated monooxygenase, calponin and LIM domain containing 3
74043	blue	Pex26	peroxisomal biogenesis factor 26
53857	yellow	Tuba8	tubulin, alpha 8
24110	yellow	Usp18	ubiquitin specific peptidase 18
14412	turquoise	Slc6a13	solute carrier family 6 (neurotransmitter transporter, GABA), member 13
14411	blue	Slc6a12	solute carrier family 6 (neurotransmitter transporter, betaine/GABA), member 12
17836	turquoise	Mug1	murinoglobulin 1
17113	yellow	M6pr	mannose-6-phosphate receptor, cation dependent
13619	turquoise	Phc1	polyhomeotic 1
667035	turquoise	Rps27a-ps3	ribosomal protein S27A, pseudogene 3
11810	yellow	Apobec1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1
20527	blue	Slc2a3	solute carrier family 2 (facilitated glucose transporter), member 3
60611	turquoise	Foxj2	forkhead box J2
12267	red	C3ar1	complement component 3a receptor 1
67602	blue	Necap1	NECAP endocytosis associated 1
269799	yellow	Clec4a1	C-type lectin domain family 4, member a1
73149	yellow	Clec4a3	C-type lectin domain family 4, member a3
26888	turquoise	Clec4a2	C-type lectin domain family 4, member a2
56620	blue	Clec4n	C-type lectin domain family 4, member n
93671	turquoise	Cd163	CD163 antigen
19305	turquoise	Pex5	peroxisomal biogenesis factor 5
232370	brown	Clstn3	calsyntenin 3
232371	blue	C1rl	complement component 1, r subcomponent-like
50909	turquoise	C1ra	complement component 1, r subcomponent A
50908	turquoise	C1s1	complement component 1, s subcomponent 1
667277	turquoise	C1rb	complement component 1, r subcomponent B
317677	turquoise	C1s2	complement component 1, s subcomponent 2
14792	blue	Lpcat3	lysophosphatidylcholine acyltransferase 3
14791	blue	Emg1	EMG1 N1-specific pseudouridine methyltransferase
12034	blue	Phb2	prohibitin 2
15170	blue	Ptpn6	protein tyrosine phosphatase, non-receptor type 6
14790	yellow	Grcc10	gene rich cluster, C10 gene
13498	turquoise	Atn1	atrophin 1
13807	pink	Eno2	enolase 2, gamma neuronal
14794	blue	Spsb2	splA/ryanodine receptor domain and SOCS box containing 2
21991	red	Tpi1	triosephosphate isomerase 1
22225	turquoise	Usp5	ubiquitin specific peptidase 5 (isopeptidase T)
14793	turquoise	Cdca3	cell division cycle associated 3
14789	grey	P3h3	prolyl 3-hydroxylase 3
14788	brown	Gpr162	G protein-coupled receptor 162
12504	blue	Cd4	CD4 antigen
16768	turquoise	Lag3	lymphocyte-activation gene 3
69202	turquoise	Ptms	parathymosin
30853	turquoise	Mlf2	myeloid leukemia factor 2
26894	turquoise	Cops7a	COP9 signalosome subunit 7A
319352	blue	Pianp	PILR alpha associated neural protein
269800	green	Zfp384	zinc finger protein 384
28019	blue	Ing4	inhibitor of growth family, member 4
54137	green	Acrbp	proacrosin binding protein
107932	turquoise	Chd4	chromodomain helicase DNA binding protein 4
110109	turquoise	Nop2	NOP2 nucleolar protein
320678	blue	Iffo1	intermediate filament family orphan 1
14433	red	Gapdh	glyceraldehyde-3-phosphate dehydrogenase
68298	turquoise	Ncapd2	non-SMC condensin I complex, subunit D2
66493	brown	Mrpl51	mitochondrial ribosomal protein L51
22317	red	Vamp1	vesicle-associated membrane protein 1
213233	red	Tapbpl	TAP binding protein-like
21940	turquoise	Cd27	CD27 antigen
17000	blue	Ltbr	lymphotoxin B receptor
20276	turquoise	Scnn1a	sodium channel, nonvoltage-gated 1 alpha
21937	red	Tnfrsf1a	tumor necrosis factor receptor superfamily, member 1a
12527	grey	Cd9	CD9 antigen
22371	turquoise	Vwf	Von Willebrand factor
66108	blue	Ndufa9	NADH:ubiquinone oxidoreductase subunit A9
28040	turquoise	D6Wsu163e	DNA segment, Chr 6, Wayne State University 163, expressed
319801	black	Tigar	Trp53 induced glycolysis regulatory phosphatase
12444	blue	Ccnd2	cyclin D2
101187	yellow	Parp11	poly (ADP-ribose) polymerase family, member 11
109246	turquoise	Tspan9	tetraspanin 9
22158	turquoise	Tulp3	tubby-like protein 3
72440	blue	Rhno1	RAD9-HUS1-RAD1 interacting nuclear orphan 1
14235	blue	Foxm1	forkhead box M1
101142	yellow	Itfg2	integrin alpha FG-GAP repeat containing 2
14228	blue	Fkbp4	FK506 binding protein 4
791299	brown	Gm10069	predicted gene 10069
11287	turquoise	Pzp	PZP, alpha-2-macroglobulin like
232406	blue	BC035044	cDNA sequence BC035044
408064	blue	BC064078	cDNA sequence BC064078
93694	brown	Clec2d	C-type lectin domain family 2, member d
76432	blue	2310001H17Rik	RIKEN cDNA 2310001H17 gene
232413	yellow	Clec12a	C-type lectin domain family 12, member a
56760	yellow	Clec1b	C-type lectin domain family 1, member b
232414	yellow	Clec9a	C-type lectin domain family 9, member a
243653	brown	Clec1a	C-type lectin domain family 1, member a
56644	yellow	Clec7a	C-type lectin domain family 7, member a
57436	blue	Gabarapl1	GABA type A receptor associated protein like 1
27007	pink	Klrk1	killer cell lectin-like receptor subfamily K, member 1
16633	red	Klra2	killer cell lectin-like receptor, subfamily A, member 2
66441	turquoise	Magohb	mago homolog B, exon junction complex core component
56449	turquoise	Ybx3	Y box protein 3
381820	turquoise	Smim10l1	small integral membrane protein 10 like 1
14011	turquoise	Etv6	ets variant 6
16974	turquoise	Lrp6	low density lipoprotein receptor-related protein 6
67729	green	Mansc1	MANSC domain containing 1
67774	blue	Borcs5	BLOC-1 related complex subunit 5
70686	blue	Dusp16	dual specificity phosphatase 16
232430	turquoise	Crebl2	cAMP responsive element binding protein-like 2
14760	brown	Gpr19	G protein-coupled receptor 19
12576	blue	Cdkn1b	cyclin dependent kinase inhibitor 1B
381823	brown	Apold1	apolipoprotein L domain containing 1
67755	turquoise	Ddx47	DEAD box helicase 47
15199	blue	Hebp1	heme binding protein 1
74525	yellow	Fam234b	family with sequence similarity 234, member B
13730	blue	Emp1	epithelial membrane protein 1
54343	turquoise	Atf7ip	activating transcription factor 7 interacting protein
66857	yellow	Plbd1	phospholipase B domain containing 1
232440	turquoise	H2aj	H2J.A histone
60321	green	Wbp11	WW domain binding protein 11
109978	blue	Art4	ADP-ribosyltransferase 4
17313	yellow	Mgp	matrix Gla protein
11857	blue	Arhgdib	Rho, GDP dissociation inhibitor beta
19277	yellow	Ptpro	protein tyrosine phosphatase receptor type O
13860	blue	Eps8	epidermal growth factor receptor pathway substrate 8
20901	turquoise	Strap	serine/threonine kinase receptor associated protein
232449	turquoise	Dera	deoxyribose-phosphate aldolase
56615	turquoise	Mgst1	microsomal glutathione S-transferase 1
109135	turquoise	Plekha5	pleckstrin homology domain containing, family A member 5
11569	blue	Aebp2	AE binding protein 2
54611	green	Pde3a	phosphodiesterase 3A, cGMP inhibited
28253	turquoise	Slco1b2	solute carrier organic anion transporter family, member 1b2
232491	brown	Pyroxd1	pyridine nucleotide-disulphide oxidoreductase domain 1
19691	turquoise	Recql	RecQ protein-like
66964	green	Golt1b	golgi transport 1B
16832	yellow	Ldhb	lactate dehydrogenase B
16523	red	Kcnj8	potassium inwardly-rectifying channel, subfamily J, member 8
20928	turquoise	Abcc9	ATP-binding cassette, sub-family C member 9
12764	green	Cmas	cytidine monophospho-N-acetylneuraminic acid synthetase
74741	turquoise	C2cd5	C2 calcium-dependent domain containing 5
75320	red	Etnk1	ethanolamine kinase 1
20678	turquoise	Sox5	SRY (sex determining region Y)-box 5
16970	blue	Irag2	inositol 1,4,5-triphosphate receptor associated 2
67636	blue	Etfrf1	electron transfer flavoprotein regulatory factor 1
16653	blue	Kras	Kirsten rat sarcoma viral oncogene homolog
100039495	brown	Gm15706	predicted gene 15706
71323	blue	Rassf8	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8
16651	turquoise	Sspn	sarcospan
16439	blue	Itpr2	inositol 1,4,5-triphosphate receptor 2
71177	turquoise	Ints13	integrator complex subunit 13
67529	turquoise	Fgfr1op2	FGFR1 oncogene partner 2
67623	turquoise	Tm7sf3	transmembrane 7 superfamily member 3
108098	turquoise	Med21	mediator complex subunit 21
